id,platform,date,title,like_count,comment_count,reach,keywords
46,instagram,2025-07-15,"宥在 Instagram: ""兔子
-
請勿檢舉
理性追v
車文慎入🔞
-
「」Ike說
“”你說
（）其他人說
-
你的名字叫遙
-
-
-
-
今天你們去了很多地方
拜訪遠房親戚 煮年夜飯 開車 等等的

你們都累壞了，一回家你就往床上倒
而Ike像個沒有靈魂的身體，漫無目的的進到了浴室洗澡

「我先去洗澡…」

你看著他的背影，想到了你在新年前買的兔子裝
你翻箱倒櫃，找到了藏在櫃子裡面的兔子裝

鮮豔的紅衣服 長又白耳朵 毛茸茸的兔尾巴
衣服底下還有小心機，陰部的部分會露出來
你看到不禁臉紅，身體越發熱，粗氣從你的口中吐出

「你在幹嘛」
熟悉的聲音自後面傳出，你猛然回首，看見半身裸露的Ike，下身隨意地用毛巾包住，腹肌顯現在你眼前

“我、我”

「這是新年禮物嗎？」

Ike由上往下的看著你，嘴角不自覺的挑起

他將你猛然抱起，你驚叫一聲，在他的身上瘋狂掙扎
他把你大力的丟在床上，拿起兔子裝丟在了床上

「穿上」

“什麼？”

「穿起來 不要逼我說第二遍」

Ike臉上掛著笑容，說出來的話卻是和笑容不搭的話語

你看著他的雙眼，抖了一下，還是乖乖拿起衣服穿在身上

Ike看見你脫下衣服，在穿上色情的服裝
底下的硬物越發腫大

「張開腿」

你緩緩將雙腿敞開
衣服底下有一個洞，讓你的陰部一覽無遺

冷風從窗戶吹了進來，讓你冷不防抖了一下
但是你的體溫卻遲遲沒有降下來，反而越來越熱

“呃嗯……”

在他的注視下，你的腰不自覺的搖了起來
撐著床的雙手顫抖著，淚光在你的眼角

「我都還沒動作，你就濕成這樣了？」

兩根手指頭進到了裡面，你揚起頭，全身不停的顫抖著

“因為你一直看著我…”

你的頭別像別處，不敢看著他的眼睛

「看著我」

「你真的，太騷了」
·
“哈額…唔唔…好舒服…”

Ike的手指在裡面逗弄著
手指都會故意往上按壓，裡面也隨著Ike的手顫抖著

Ike將手指抽出，空虛感馬上竄滿你的身體
裡面非常需要被好好的愛撫，但你遲遲不敢說出口

“哈額…”

你往後倒，將腿張得更開，眼睛注視著他

“進來，我要你……”

你人生第一次在Ike說出這麼羞恥的話

你說出口後，你就後悔了

眼前的愛人已在不是平常的他
現在是迫不及待要獵食兔子的猛獸

「你，不要太誇張」

他猛然插了進來，你疼的叫了一聲，腳也不自覺的緊閉

他抓住你的腳踝，大力抽插起來

“哈額！痛！”

你轉身，想要將體內的硬物退出來
但是Ike抓住你的腰，大力往前一頂，你的身體軟了下來

「今夜你可是我的獵物，不要跑，可愛的小兔子」
-
 兔子 𝒯𝒽𝑒 𝐸𝓃𝒹.
-
我努力了🫠
-
-
-
-
#ikeeveland #luxiem #luxiem乙女文 #同人 #同人文 #車文 #肉文 #肉文慎入""",,1,,煮年夜飯
49,instagram,2025-07-15,"Bruce💡 在 Instagram: ""#我婆婆 #我老公的媽
我最近Youtube搜尋婆媳關係
跑出一堆什麼婆媳關係很差啥的
拜託！！
我是不是應該來拍影片教大家
如何愛婆婆如何跟婆婆甜蜜蜜呢💕

#哺乳優格 #看最後一個影片
 #婆媳關係 #婆媳相處""",,1,,婆媳關係
51,instagram,2025-07-15,"01新聞在 Instagram: ""早前媒體爆出他的妻子是大8歲小提琴家末延麻裕子，女方家人並未否認家有喜事，不料婚姻僅105天就告終。連日來傳出新婚妻子無法融入夫家，且遭到奶奶無視，身為運動員之妻卻毫無用處。

***撳ig story睇詳情***

#羽生結弦 #末延麻裕子 #婆媳關係 #01國際 #01新聞 #香港01""",,1,,婆媳關係
53,instagram,2025-07-15,"國立臺灣歷史博物館 National Museum of Taiwan History 在 Instagram: ""傳統觀念素有「初二回娘家」的習俗，然而隨著時代演變，想要何時回家早已沒有太多禁忌，開心團聚最重要！

💡文物小檔案
名稱：謝招治《回娘家》
年代：2008
館藏號：2015.044.0036

繪者自撰圖說為：

「我和姐姐每年都陪母親回娘家看外婆，外婆看到我們來非常高興，一面招呼我們，一面叫舅媽拿用紅紙包的雞腿，和壓歲錢給我們，我們也向外婆家裡的長輩們說恭喜，還有紅包可以拿，中午還有豐盛的菜餚可以吃，我們小孩吃飽了就跑去和表姊妹玩，母親就和久別的親戚們閒話家常，到傍晚才回家。」

#臺史博 #國立臺灣歷史博物館 #臺灣人的口袋博物館 #NMTH #博物館

#臺灣民俗趣 #謝招治 #過年 #初二 #回娘家 #阿媽 #祖孫""",,1,,回娘家
54,instagram,2025-07-15,"駁二派對㍿在 Instagram: ""🜸🜸🜸 2025駁二小夜埕 懶人包 🜸🜸🜸
​
當派編把活動資訊都整理在一起，
DoReMiSo~~蛇麼都有懶人包就誕生啦，
趕快分享並把這篇存下來，
讓我們準備前往駁二小夜埕吧！
答應派編你們都會看完對吧( ๑‾̀◡‾́)✨
​
​
#回娘家 #駁二小夜埕 #最熟悉的味道
-----------------------------------------------
◤ ​ 2025駁二小夜埕 #團圓FUN ​ ◢
▩ 日期：2025.01.29-02.02
▩ 時間：14:00-22:00 / 最後一日-20:00
▩ 地點：駁二藝術特區 大勇區駁遊路 / 大義區紅磚廊道""",,1,,回娘家
55,instagram,2025-07-15,"高雄靈糧堂在 Instagram: ""🏮大年初二
新年第二天，傳統上是「回娘家」的日子。
大家可以在這個日子除了透過紅包以外，也可以透過擁抱、禮物、祝福禱告的方式來關心身旁的家人喔!
😍將你對他們滿滿的愛表達出來。
#大年初二 #回娘家 #新春祝福 #高雄靈糧堂""",,1,,回娘家
56,instagram,2025-07-15,"辣椒在 Instagram: ""#回娘家
今年家裡多了一個女婿
又多了一個小弟的伴侶
爸媽看起來很開心""",,1,,回娘家
57,instagram,2025-07-15,"Lee Tao Tao 在 Instagram: ""NPD就是你背上的鬼
你是不是也有這樣的感覺：
 
🔹明明很累，卻還在討好一個永遠不滿足的人？
🔹每次爭吵，最後你都莫名其妙地道歉？
🔹你變得越來越不像自己，卻還覺得是“愛”的代價？
 
⚠️ 警告：如果你正在經歷這些，你可能正在被一個“NPD”附身。
 
什麼是NPD？🧠
 
NPD，全稱自戀型人格障礙（Narcissistic Personality Disorder），是一種病態自戀。他們不是“普通愛自己”，而是：
 
🔪 用他人來滿足自己的虛榮
🔮 用操控和情緒勒索獲得控制感
🪞 把你當鏡子，只反射他們想看到的自己
 
最可怕的是——他們永遠不會覺得自己有問題。
 
NPD是怎麼附到你背上的？🕷️
 
1️⃣ 糖衣炮彈階段：
剛開始他像天使一樣愛你，懂你，捧你上天。你以為遇到了靈魂伴侶，其實你只是他“理想化”的投影。
 
2️⃣ 貶低與控制階段：
等你上鈎，他開始挑剔你、忽略你、羞辱你。你的自我開始被一點點侵蝕，而你還在拼命“修補關係”。
 
3️⃣ 丟棄階段：
你開始變得“沒價值”了。他可能會突然消失、出軌、冷暴力。你崩潰，而他已經在釣下一個人了。
 
☠️ 到這時，你已經被鬼纏身太久，連“自己是誰”都快忘了。
 
為什麼你擺脫不了？👁️‍🗨️
 
被NPD傷害的人，就像中了邪：
 
🔸 情感成癮：他時冷時熱，你的大腦已經形成依賴機制；
🔸 自我懷疑：你開始覺得問題都在自己身上；
🔸 精神綁架：你怕他崩潰、怕他不愛你、怕沒人理解他。
 
而這一切，正是NPD精心編織的網。
 
怎麼驅鬼？🔥
 
1️⃣ 認清：
不是你“太敏感”，不是你“太情緒化”。是他的問題。
 
2️⃣ 斷聯：
不要幻想他會變好。NPD幾乎不改變，因為他們看不見別人的痛。
 
3️⃣ 重建自我：
重新認識自己、照顧自己的情緒，甚至可以求助專業心理咨詢。你不是脆弱，而是太久沒被好好對待。
 
4️⃣ 記住：
真正愛你的人，不會讓你覺得自己“哪裡都不對”。
 
最後一句話 🕯️
 
NPD不是愛你，是附在你背上的鬼。
想自由，就得敢於轉身面對那個鬼，並親手驅逐它。
 
願你在黑夜裡不再獨行，
願你把那個永遠說你不夠好的人，
送回他該去的地方——自己深不見底的空殼里。
 
� #NPD � � #npd � � #自戀型人格障礙 � � #家庭矛盾 � � #家庭關係 � � #內耗 � � #夫妻關係 � � #婆媳關係 � � #母女關係""",,1,,婆媳關係
58,instagram,2025-07-15,"新竹天坡府媽祖廟在 Instagram: ""📿 寶山媽回娘家謁祖進香抽獎活動開跑啦！

7/5（六)誠摯邀請您一同隨香祈福
🌟 只要完成三步驟，就有機會把超可愛寶山媽周邊帶回家！

🎁 分享好運抽獎好禮：
🎒 財庫包（側背／腰包皆可）x2
🛍 開運提袋 x2
📌 健康別針 x6

✅ 參加方式：
1️⃣ 按讚本貼文 ❤️
2️⃣ 在留言中*標記兩位朋友* 👥
3️⃣ 分享此貼文到限時動態並標記我們 @bao\_shan\_mazu 📲
(請自行截圖，抽中時會要求出示照片，無照片就沒有啦)

📆 抽獎截止：6/30 23:59止
🏆 中獎名單將於7/7晚上公佈在限時動態與貼文留言處!

📌 隨香報名每位僅300元（含車資、保險、午餐、點心、紀念T恤）
🚍 上車地點：本廟、台北、桃園、竹北、台中

🧧 誠心隨香，福氣滿滿，一起走這趟祈福之旅吧！

#寶山媽 #回娘家 #宗教文化 #媽祖信仰 #bao_shan_mazu #抽獎活動""",,1,,回娘家
59,instagram,2025-07-15,"Jesus loves you 在 Instagram: ""「婆媳關系」令人煩惱？
這5大秘訣幫你創造幸福
1、學會放手，信任神的安排
在兒子結婚後，要學會放手，把他們的生活交托給神。聖經教導基督徒要信靠神，不倚靠自己的聰明（參閱：箴3:5-6）。學會放手意味著相信神在他們婚姻中的帶領，尊重他們作為獨立家庭的決定和生活方式。這不僅能夠減少婆媳之間的摩擦，也能夠給兒子和兒媳更多成長和獨立的空間。
2. 保持謙卑
聖經教導基督徒要謙卑（參閱：彼前5:5）。謙卑意味著要認識到每個人都有自己的優點和缺點，不將自己的觀點強加於兒媳身上。同時，也要放下作為長輩的架子，不以高高在上的態度要求兒媳聽從自己，而是以平等和尊重的態度相處。
3. 建立良好的溝通
婆媳之間要有坦誠和誠實的溝通。聖經教導基督徒說誠實話，用愛心說誠實話（參閱：弗4:15）。當有任何不滿或誤解時，應該及時、溫和地表達出來，而不是積壓在心裡，導致日後的爆發。
4. 不過多乾涉
聖經中說：「因此，人要離開父母，與妻子連合，二人成為一體。」（創2:24）這一教導提醒婆婆們，兒子結婚後，應當尊重兒子和兒媳作為一個獨立家庭的決定和生活方式，不乾涉他們的家庭事務，給他們足夠的空間和自由。
5 學習包容和理解
婆媳之間不可避免地會存在不同的觀點和習慣。聖經教導基督徒要彼此包容（參閱：西3:13）。作為婆婆，應該學會理解和接受兒媳的差異，而不是試圖改變她。包容的態度有助於減少沖突的產生。
#基督徒 #耶稣爱你 #婆媳關係 #婆媳問題 #婆媳相處""",,1,,婆媳關係
60,instagram,2025-07-15,"淳淳 ‘ 在 Instagram: ""初二回娘家✨🧧

現在回娘家寶寶們的倍增數量越來越多
從本來的2個，到今年已經7個孩子們
明年可預期的跑跑跳跳吵吵鬧鬧的了😆

📹汝今天的錄影真的是太太可可愛
一定要存起來😍😍

#初二 #回娘家 #奶音 #拜年 #新年快樂""",,1,,回娘家
61,instagram,2025-07-15,"Vita Tai 在 Instagram: ""#初二 
#回娘家""",,1,,回娘家
63,instagram,2025-07-15,"GLIN 在 Instagram: ""-阿姬回門宴-

📸／@livingstonchens
👗／@shiatzychen
💄／@niniko_nk_ni
💒／@argoyachtclubtainan

#20250429#回娘家""",,1,,回娘家
65,instagram,2025-07-15,"可可在 Instagram: ""：
#大年初二回娘家 
❤️ @wuhuaiwen 我們是最幸福的女兒
#回娘家 總有山珍海味、滿漢全席
🐍蛇年願大家平平安安、金蛇獻瑞、財源廣進
🥰開心幸福一整年！

今年金蛇高粱好好喝🍶
香醇不辣又順口
喝完再來罐 #三隻猴子威士忌 🥃
讚😘👍🏻

#媽媽很需要喝一杯
#媽媽享受微醺""",,1,,回娘家
66,instagram,2025-07-15,"李梓菲在 Instagram: ""❤️帶咕咕雞回娘家❤️

出門走一走曬曬太陽～

#南投
#紫南宮
#咕咕雞
#回娘家""",,1,,回娘家
67,instagram,2025-07-15,"Mo Lin 在 Instagram: ""初三回娘家🧨
每年都要拍一張🥰
#初三 #回娘家 #新年 #新年快樂""",,1,,回娘家
68,instagram,2025-07-15,"Dcard 在 Instagram: ""#dcard經典好文
原PO湘琴式傻笑 整個好有畫面🤣
B3：你PO在這裡 是要請大家吃喜酒嗎😏

B11：前男友媽媽也常常這樣做 逛街時就跟店員說是她媳婦
後來發現原來歷屆女友都是這樣稱呼啊xD

🔎更多出社會後的話題，都在 @dcard.lady 
—
原文名稱【你兒子這麼年輕就結婚喔】
原文連結🔗https://dcard.link/yC5LSd
—
#dcard #你兒子這麼年輕就結婚喔 #結婚板 #婆媳關係 #結婚 #dcard2017 #唯編""",,1,,婆媳關係
69,instagram,2025-07-15,"未來親子✨未來Family /小天下/未來兒童 /未來少年在 Instagram: ""婆媳關係要好，要先學會畫界線 

劃清界線，並不表示斷絕關係， 
只是希望學會彼此尊重。 😘

--- 
❤️喜歡就給個愛心、收藏好文 
🔔開啟主頁小鈴鐺，好文不錯過 
--- 
😎記得追蹤 未來親子 @futureparenting 

#未來family #婆媳關係 #家庭""",,1,,婆媳關係
70,instagram,2025-07-15,"楷奕/Justin Chang 在 Instagram: ""人生第一場私廚年菜。

謝謝姐姐鍾瑶 @aviis_zhong 的信任與邀請
讓我可以為姑姑、姑爹以及鍾家家人們煮年夜飯！
能讓你們吃飽、吃得開心還一滴不剩，我真欣慰。

謝謝你們的喜歡，新年快樂…

謝謝禾禾 @zhongher 
謝謝大姐 @sharon.zhong.hui 

鍾式年菜-

雪梨烏魚子
涼拌大文蛤
富貴雙方
怪味椒麻雞
高昇排骨
白鯧米粉
菊花筍絲干貝
蟹抱蝦球
菌菇燴長年菜
人蔘干貝鮑魚雞湯

#chinesefood #chinesnewyear
#finedining #diner #cheflife #taiwanfood 
#chillchef #chilllife #finediningfood""",,1,,煮年夜飯
71,instagram,2025-07-15,"Dcard 婚姻相談室在 Instagram: ""#婚姻交流區

婆家一直口頭上說有傳承的金飾
卻一直沒拿出來🤔究竟是為什麼

你還有發生過什麼婆家奇談嗎👀
歡迎到 Dcard 結婚板與已婚朋友們匿名分享💍
－
📍追蹤 @dcard.marriage 交流婚後的酸甜苦辣
📍加入最愛不錯過精華好文
－
💫到 @dcard.lady 置頂貼文測你的未來運勢
從性格分析出專屬你的人生代表字！
－
原文搜尋【#分享 婆婆到底演哪齣】
原文連結🔗https://dcard.link/VYit6z
－
#dcard #dcard婚後日常 #dcard結婚板 #婆婆 #婆媳關係 #金飾 #聘金 #婚宴 #婆婆到底演哪齣 #唯編""",,1,,婆媳關係
72,instagram,2025-07-15,"TOPick新聞在 Instagram: ""全文：topick.hket.com/article/3946980
【#TOPick熱話】點可以咁樣對媽媽？

#東張西望 #單親媽媽 #婆媳關係 #TOPick新聞 #TOPick熱話""",,1,,婆媳關係
73,instagram,2025-07-15,"PopMama 波波媽咪兒在 Instagram: ""【婆媳關係中的夾心餅老公】
將心比心的思考，很多時候會比較理解太太的想法
既然結婚了，該體諒的就不只是自己的媽媽了啊~
-
想看更多夫妻感情，歡迎追蹤標籤👉#Popmama感情
-
👉 快來波波媽咪兒分享你的育兒五四三， 在你的照片中tag @popmama_mag 就有機會透過我們將你的照片分享給大家♥️
-
#波波媽咪兒 #popmama #婆媳關係 #老公 #雷句""",,1,,婆媳關係
